GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1606780791	2023-01-15 07:03:12.578941	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park	L22207309	P	6.2943681	81.4311583	2023-01-08	06:00:00	obsr3539633	S126187780	Traveling	P22	EBIRD	300	64.374		1	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1625457022	2024-11-05 18:00:05.581378	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				30					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-22	06:22:00	obsr233492	S127827924	Traveling	P22	EBIRD	740	66.863		8	1	G9565452	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1609377347	2024-04-28 06:42:49.082509	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	14:11:00	obsr715867	S126416378	Traveling	P22	EBIRD	223	19.144		8	1	G9469939	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1901749484	2024-04-01 13:00:06.922462	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				9					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Auto selected 6.25100, 81.39623	L28355777	P	6.2510030	81.3962310	2023-01-29	12:53:00	obsr2812400	S156725304	Stationary	P21	EBIRD	180			4	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386366	2024-04-28 13:58:36.699711	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	14:11:00	obsr2290179	S166114958	Traveling	P22	EBIRD	223	19.144		8	1	G9469939	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603570722	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	16:50:00	obsr359132	S125908211	Traveling	P22	EBIRD	53	0.835		1	1	G9473193	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1617921295	2023-10-23 19:29:41.950647	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-29	06:11:00	obsr1359969	S127166813	Traveling	P22	EBIRD	725	61.925		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603654677	2024-10-22 15:52:28.04511	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	06:05:00	obsr625519	S125914681	Traveling	P22	EBIRD	178	16.608		8	1	G9469940	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1616773073	2024-10-23 20:01:05.379143	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				30					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-22	06:22:00	obsr602491	S127066407	Traveling	P22	EBIRD	740	66.863		8	1	G9565452	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386513	2024-04-28 13:58:36.699711	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr2290179	S166114973	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1615596335	2023-10-23 19:29:27.258428	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				5					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-26	16:45:00	obsr2300789	S126965162	Traveling	P22	EBIRD	49	1.770		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802629	2024-04-28 06:42:49.082509	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	14:11:00	obsr1634667	S126278072	Traveling	P22	EBIRD	223	19.144		8	1	G9469939	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603716296	2023-10-22 03:06:29.14655	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				20					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-11	17:13:00	obsr1377693	S125923422	Traveling	P22	EBIRD	90	1.500		2	1	G9473775	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802776	2024-04-28 06:42:49.082509	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr1634667	S126278079	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603631131	2023-10-22 03:06:28.340222	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				20					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-11	17:13:00	obsr1508301	S125912466	Traveling	P22	EBIRD	90	1.500		2	1	G9473775	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602940312	2023-10-23 19:29:02.733238	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-10	16:20:00	obsr1508301	S125847264	Traveling	P22	EBIRD	188	9.080		2	1	G9469523	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614241507	2024-10-22 15:52:35.331808	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-24	07:37:00	obsr2300789	S126850069	Traveling	P22	EBIRD	321	17.830		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386046	2024-10-22 20:33:08.274433	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	10:06:00	obsr2290179	S166114953	Traveling	P22	EBIRD	128	11.563		8	1	G9473162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1613524154	2023-10-23 19:29:24.859767	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissamaharama, Southern Province, LK (6.287, 81.278)	L22318165	P	6.2871250	81.2775950	2023-01-23	15:37:00	obsr2300789	S126786085	Stationary	P21	EBIRD	57			3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1607802438	2024-04-28 06:42:49.082509	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	16:50:00	obsr1634667	S126278068	Traveling	P22	EBIRD	53	0.835		1	1	G9473193	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614903281	2024-10-22 15:52:36.062631	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-25	06:30:00	obsr2300789	S126907217	Traveling	P22	EBIRD	390	29.451		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614918232	2024-10-22 15:52:36.245008	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-25	15:07:00	obsr2300789	S126908317	Traveling	P22	EBIRD	187	21.420		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603002143	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	14:11:00	obsr676947	S125853000	Traveling	P22	EBIRD	223	19.144		8	1	G9469939	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1612537235	2024-10-23 20:01:05.379143	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				30					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-22	06:22:00	obsr418540	S126693521	Traveling	P22	EBIRD	740	66.863		8	1	G9565452	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603568040	2024-10-22 20:33:10.973596	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	10:06:00	obsr359132	S125908081	Traveling	P22	EBIRD	128	11.563		8	1	G9473162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1600057380	2023-10-23 19:28:52.482754	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-01	06:27:00	obsr2690174	S125016173	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603654338	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	14:11:00	obsr625519	S125914678	Traveling	P22	EBIRD	223	19.144		8	1	G9469939	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603021969	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	14:11:00	obsr359132	S125854795	Traveling	P22	EBIRD	223	19.144		8	1	G9469939	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1609373354	2024-04-28 06:42:49.082509	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr715867	S126416148	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602942702	2023-10-23 19:29:02.863365	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-10	16:20:00	obsr1377693	S125847532	Traveling	P22	EBIRD	188	9.080		2	1	G9469523	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602080492	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr625519	S125768645	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603654226	2024-10-22 20:33:10.951426	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-10	10:06:00	obsr625519	S125914654	Traveling	P22	EBIRD	128	11.563		8	1	G9473162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1611442384	2023-10-23 19:29:22.260031	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-09	06:00:00	obsr1108640	S126596009	Traveling	P22	EBIRD	540	20.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602054825	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	16:50:00	obsr676947	S125766358	Traveling	P22	EBIRD	53	0.835		1	1	G9473193	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602062638	2024-04-28 06:37:19.971708	9724	species	avibase-avibase-809951F0	Blue-tailed Bee-eater	Merops philippinus				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr359132	S125767035	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				

