GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1603725034	2023-10-22 03:06:29.244209	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2023-01-11	16:16:00	obsr1508301	S125924051	Traveling	P22	EBIRD	45	1.000		2	1	G9473806	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603631144	2023-10-22 03:06:28.340222	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-11	17:13:00	obsr1508301	S125912466	Traveling	P22	EBIRD	90	1.500		2	1	G9473775	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602045101	2024-04-28 06:37:19.971708	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr676947	S125766394	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602940341	2023-10-23 19:29:02.733238	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-10	16:20:00	obsr1508301	S125847264	Traveling	P22	EBIRD	188	9.080		2	1	G9469523	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1603614913	2023-10-22 03:06:28.101864	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissa Lake	L4884280	H	6.2885959	81.2879062	2023-01-11	16:16:00	obsr1377693	S125912516	Traveling	P22	EBIRD	45	1.000		2	1	G9473806	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1609373345	2024-04-28 06:42:49.082509	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr715867	S126416148	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1602080483	2024-04-28 06:37:19.971708	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr625519	S125768645	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614241514	2024-10-22 15:52:35.331808	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				4					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-24	07:37:00	obsr2300789	S126850069	Traveling	P22	EBIRD	321	17.830		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1613524182	2023-10-23 19:29:24.859767	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				X					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Tissamaharama, Southern Province, LK (6.287, 81.278)	L22318165	P	6.2871250	81.2775950	2023-01-23	15:37:00	obsr2300789	S126786085	Stationary	P21	EBIRD	57			3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1614903309	2024-10-22 15:52:36.062631	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				6					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-25	06:30:00	obsr2300789	S126907217	Traveling	P22	EBIRD	390	29.451		3	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003386504	2024-04-28 13:58:36.699711	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-09	15:46:00	obsr2290179	S166114973	Traveling	P22	EBIRD	55	0.997		8	1	G9464692	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1617927798	2023-10-23 19:29:41.950647	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-29	06:11:00	obsr1359969	S127166813	Traveling	P22	EBIRD	725	61.925		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1612378853	2023-10-22 20:06:18.585614	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				2					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Yala National Park (General)	L1122648	H	6.3531747	81.4722061	2023-01-22	06:15:00	obsr465551	S126681561	Traveling	P22	EBIRD	300	30.000		3	1		0	1	0		the jeep safari. still overcast but clearing. rained overnight.		
URN:CornellLabOfOrnithology:EBIRD:OBS1603716309	2023-10-22 03:06:29.14655	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				3					Sri Lanka	LK	Hambantota	LK-33	Thissamaharama	LK-33-010					Debarawewa Lake	L4866398	H	6.2935227	81.2677467	2023-01-11	17:13:00	obsr1377693	S125923422	Traveling	P22	EBIRD	90	1.500		2	1	G9473775	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1341724079	2023-10-23 19:23:37.837183	9975	species	avibase-avibase-B30B6781	White-throated Kingfisher	Halcyon smyrnensis				1					Sri Lanka	LK	Hambantota	LK-33	Weeraketiya	LK-33-011					Udukiriwala wewa	L17742057	P	6.1586320	80.7680700	2022-02-14	09:30:00	obsr1351039	S102613448	Stationary	P21	EBIRD	16			2	1		0	1	0				

